accuracy,precision,sensitivity,f1,iou,specificity
0.8787467956542969,0.8458006466210511,0.8095425729536204,0.8272745175437071,0.705428960075948,0.9174529436827916
0.8852068328857422,0.851760083982629,0.8201677553714714,0.8356654393229397,0.7177193459215024,0.9211391520029696
0.8869502258300781,0.8556324727580742,0.8190782389284779,0.8369564176859141,0.7196260143756933,0.9241843865549078
0.8788420486450196,0.8384460125412823,0.8113253600195265,0.8246627675762012,0.701639278350409,0.9153860133330268
0.8743023681640625,0.841899941001194,0.806150694906464,0.8236375845406387,0.700156324034727,0.9133228953896082
0.8725788497924805,0.8295085152092594,0.8061354241937343,0.8176549708301474,0.6915536080058109,0.9090509235911854
0.879872932434082,0.8416401210390914,0.8188978531877332,0.8301132512148509,0.7095671885136482,0.9139327229809183
0.8800572204589844,0.8408932287501533,0.8173157418107143,0.8289368653060372,0.7078498509157369,0.9146746692849563
0.8795035934448242,0.8361519567286685,0.814437574522097,0.8251519335082252,0.7023477818474175,0.9144019089066054
0.8880694580078125,0.8498733859147065,0.8271843210213232,0.838375372265905,0.721726582107052,0.9209911032487574
0.8906581497192383,0.8598206375235324,0.8239005419314593,0.8414774344631066,0.7263366804367262,0.926958981812357
0.8865402603149414,0.8537314657251024,0.8231203090494749,0.8381464819779627,0.7213873943462684,0.921736274435541
0.8792144012451172,0.8387343346094696,0.8200181753074735,0.829270665180333,0.7083367952918592,0.9121847196760533
0.8824722290039062,0.8556123261896621,0.8102776113000998,0.8323281103534992,0.7128099235183926,0.9230829386270468
0.8881064605712891,0.8500966158410291,0.8246037716203863,0.8371561634697358,0.71992140059638,0.9221187879230947
0.8847184753417969,0.8561712434879588,0.8170071894721839,0.8361308603667198,0.7184062467969325,0.9228031161629271
0.8799007034301758,0.8472423745167317,0.8160397647264204,0.8313483944239185,0.7113740232394657,0.9162510243650732
0.8892275619506836,0.8512029738909047,0.8257141681502593,0.8382648586415394,0.7215627975764982,0.9230758749943351
0.8808032608032227,0.8468388638869109,0.8147471819662874,0.8304831153984682,0.7101078456694737,0.91769730014783
0.8731010818481445,0.8325416237727725,0.8119699302121097,0.8221271082169229,0.6979760837965951,0.9076629788148813
0.8821814727783203,0.851187500810298,0.8148326711463075,0.8326134300247481,0.7132285495132936,0.9200019300298649
0.8857345581054688,0.8577800377630667,0.8214313673546827,0.8392122959167954,0.722967940618917,0.9223817363070302
0.8901552200317383,0.8529618262786411,0.8258362883468864,0.8391799139858572,0.7229198771597005,0.9243388019815683
0.8937424850463868,0.8628854563309047,0.8266803540039837,0.8443949920638277,0.7306951650995841,0.9296548233875913
0.8949292755126953,0.8697077569029531,0.8247946886484037,0.8466560086155178,0.734088021388299,0.9329734427993346
0.8895343780517578,0.8556218479600651,0.8268097158612087,0.8409690738204141,0.7255794947529383,0.9237950746242951
0.8885735321044922,0.855999970860335,0.8195421712114108,0.8373744319058067,0.720244294367664,0.9257508346193571
0.8911847686767578,0.8647180909897234,0.8274000440699032,0.8456475606151791,0.7325731135162176,0.9271046998347616
0.8927475738525391,0.8660719756817319,0.8355500416951458,0.8505372732628367,0.7399433261112789,0.9256573741188778
0.8820751571655273,0.8518368278136933,0.8188246791542876,0.8350045946676876,0.7167449681310154,0.9183407290854784
0.8841582107543945,0.8443615084736003,0.8232485888540565,0.833671397705617,0.7147826059188055,0.9173379241420518
0.8830863571166992,0.8460882510176957,0.8166075473255281,0.8310865429177946,0.7109906536556773,0.9192318339715716
0.8906254196166992,0.8650253073125593,0.826112086025348,0.8451209983338236,0.7317831540053492,0.9271069526767416
0.8913229370117187,0.8671858206612931,0.8327654363525462,0.8496271588519594,0.7385667745807132,0.9255188357318022
0.8844624328613281,0.844964673070405,0.8193963904584743,0.8319841389594022,0.7123055145999289,0.9193613233484869
0.8919790267944336,0.8624945534895169,0.8321977416207423,0.8470753323717302,0.7347187168041817,0.9255327379330491
0.893002700805664,0.8579349036331728,0.8334624700701725,0.8455216438889109,0.7323841451104269,0.9252504804015684
0.8960397338867188,0.8704265213269592,0.832934505856922,0.8512679025243005,0.7410499840606295,0.9311039859665114
0.8868834304809571,0.8507416148881825,0.8229996205448569,0.8366407081481072,0.719159346564638,0.9215794690055865
0.8951831436157227,0.8594192058354789,0.8354538779624794,0.8472671082860583,0.7350073155510455,0.9270617382646373
0.8915667724609375,0.8605427856025243,0.835401918540797,0.8477860066103166,0.7357886742168666,0.9233611137646329
0.8937288284301758,0.862864062929873,0.8327585602439556,0.8475440524457631,0.7354242513515911,0.9272449230174789
0.890892333984375,0.8531640134495556,0.8304798143853536,0.8416690986727225,0.726622330206587,0.9233076330475856
0.8928012847900391,0.8617090203559521,0.8339144738843217,0.847583943950333,0.7354843239999111,0.9255570046840511
0.8939836120605469,0.8626594701295351,0.8306086024084486,0.8463307003299475,0.7335990483338654,0.9283309956686785
0.8843516540527344,0.8538510297530818,0.8260266777956777,0.8397084219523577,0.7237046599659785,0.9181263251014828
0.8924286651611328,0.8564466151330425,0.828458236365994,0.8422199647457675,0.7274438486588929,0.9263550975654835
0.8920834350585938,0.858941749508118,0.8282782297178238,0.8433313503550476,0.7291036638832686,0.9265412976963847
0.8964362335205078,0.8667231590677195,0.8332726204797163,0.8496687893885024,0.7386296933879001,0.9306315988523398
0.880831413269043,0.8365271386900858,0.8256549732079006,0.8310554990802764,0.7109452146157524,0.9111988448403272
0.8941733169555665,0.866679727296713,0.8318986098372441,0.8489330689673067,0.7375184240639042,0.9288146375849852
0.8956628799438476,0.8646675759816838,0.8377363865898386,0.8509889622321155,0.7406273171102701,0.927633687985186
0.8950159072875976,0.863507184770823,0.8376575654552091,0.8503859794321529,0.7397143425687416,0.9267483573229127
0.8959114456176758,0.8715569600011837,0.8271672508161675,0.8487821271317479,0.7372906094803867,0.9334443861514785
0.8892613220214843,0.8569389526824536,0.8360604694749681,0.8463709717964228,0.7336595656875812,0.9198220825729967
0.8864183807373047,0.8581437061921399,0.8294327970347802,0.843544020817681,0.7294216433677962,0.9197653935465628
0.8951274871826171,0.8710333987482927,0.8329056066735923,0.8515429239062241,0.7414669138550307,0.9302964627455074
0.889497299194336,0.8512019055268613,0.8253588108496003,0.8380811809273138,0.7212906505776165,0.923503207062162
0.8940849304199219,0.8659603536455355,0.8307465252784744,0.8479880216860568,0.7360930594898426,0.9290382076913123
0.8938949203491211,0.8650299315312743,0.8368544702571041,0.8507089721810116,0.7402032658302428,0.926154086507711
0.8932113265991211,0.8613409031878332,0.832419860464079,0.8466334677604698,0.7340541311845883,0.9265378770532279
0.8952286148071289,0.8641462242512943,0.8354160433225801,0.8495382997019657,0.7384324914787581,0.9280125963620576
0.8996717071533203,0.8683378940004026,0.8445320527774388,0.8562695439944127,0.7486637603276602,0.9298698690259518
0.9004349136352539,0.8767510974125772,0.8414753978567655,0.85875113734753,0.752466149540457,0.9335538084593746
0.8986280059814453,0.8704707152005723,0.8407949728793934,0.8553755345852186,0.7472979657788927,0.9306737202567469
0.8988048171997071,0.8689654892868435,0.8382690628929568,0.8533413120777635,0.7441981830042481,0.9315740458897667
0.8970322799682617,0.867908458014515,0.8360713829950994,0.8516924993377847,0.7416937526286501,0.9303838821423472
0.9005524063110352,0.8703987902349793,0.8384518964049326,0.8541267203819288,0.7453936971692159,0.9335875266265965
0.8956013488769531,0.8684283343633371,0.8341409804762635,0.850939407853063,0.7405522508287782,0.9297605875720191
0.8954190063476563,0.8685836122781511,0.8356393028812624,0.8517930345870385,0.7418462526750867,0.9289927461884383
0.8977345275878906,0.8737473137228604,0.8352234780593851,0.8540511913039635,0.745278658892084,0.932629829987484
0.8899627304077149,0.8589712331498118,0.8258445148573709,0.8420822065037105,0.7272383335271796,0.9252912544501398
0.8825910949707031,0.8524474025125509,0.8165188232555185,0.834096387620366,0.7154076707232748,0.9199934714688013
0.8976352310180664,0.870259694103024,0.8351500635553653,0.852343474142826,0.7426816777835323,0.9318415361537458
0.8898498916625976,0.8664064062649238,0.8314852316798812,0.848586700520098,0.7369957433211932,0.9243074542638101
0.8983788299560547,0.8708891028057485,0.8406870467571592,0.8555216057173123,0.7475209754864078,0.9305340529226563
0.9021429824829101,0.8855114052353263,0.8352389841094052,0.8596408300772707,0.7538333998186902,0.9395774841107978
0.8906003952026367,0.8626532804302756,0.8362545057278996,0.8492487920984856,0.7379951341933916,0.9223110634524192
0.9005067825317383,0.8644686457872858,0.8401457104081099,0.8521336475911321,0.7423631207612954,0.931772641097534
0.8978063583374023,0.863838993051003,0.8370130052418385,0.8502144482229248,0.7394548026011095,0.9300422544131884
0.896213150024414,0.8712792060708574,0.8342174182920334,0.8523456212309793,0.7426849380779684,0.9309481069947311
0.897521858215332,0.8693505172128998,0.8367726688759738,0.8527505615166675,0.7433000469749688,0.9309018716035614
0.903180160522461,0.8762898944132852,0.8422496504854835,0.8589326436908102,0.7527449093531594,0.9359840227658686
0.9033104705810547,0.8786566846804222,0.8443061750273243,0.8611390088008659,0.7561405785741698,0.9357989386154206
0.9021468353271485,0.8736803275224114,0.8472634067809777,0.8602691139507767,0.7548002115945315,0.9324231155062658
0.8972720336914063,0.8649442802684635,0.8385644430600637,0.8515501079960517,0.741477807542973,0.9290732142286889
0.8953997802734375,0.8580824079807635,0.8416899910203589,0.8498071561727717,0.73883884840134,0.9245215141832014
0.8945672988891602,0.86651593958575,0.8368633530035521,0.8514315487896384,0.7412980461829678,0.9271676580090986
0.9026677703857422,0.8791354431013444,0.8456293157048328,0.8620569261587029,0.7575571625465417,0.9347034915425846
0.9050762557983398,0.8751350717790706,0.8490595601516407,0.8619001420807952,0.7573150423343455,0.9350902542346319
0.9012733459472656,0.8809412272629656,0.8391027536568278,0.8595131494380657,0.7536370533466221,0.936232181180275
0.898723258972168,0.874807362066467,0.8431182986453002,0.8586705602176942,0.7523424265490556,0.9306726839393563
0.9073568344116211,0.8800402479605852,0.8527114312171855,0.8661603256656933,0.7639178141955814,0.9369830372750266
0.9003738403320313,0.8729652450270196,0.8422997492223834,0.8573583783628492,0.7503300791147848,0.9324016002666637
0.8959732055664062,0.8632742477849301,0.8333431347522064,0.848044674308528,0.7361784397320107,0.9294505571569137
0.9050923538208008,0.8844733884131653,0.8501915266118925,0.8669937044662253,0.7652152577473302,0.9364904776221753
0.9024465560913086,0.8743274444257518,0.845154595909455,0.8594935459077417,0.7536069110558626,0.9337101169054249
0.8957461929321289,0.8666352752113857,0.8392650190111649,0.8527305765633942,0.7432696794176467,0.9274665626800896
0.9051308441162109,0.8812832858304819,0.8461691794957283,0.8633693486132,0.7595865442831454,0.9374737276627538
0.9051809692382813,0.8800818263673542,0.849978839936553,0.8647684377717214,0.7617551049006414,0.9357870817651481
0.8992477035522461,0.8720820951727383,0.8473831429125308,0.8595552271915985,0.7537017553904881,0.9289109955938567
0.9032611083984375,0.8798874976425344,0.8484645840921898,0.863890393195679,0.7603935289532958,0.9343299748314099
0.9049769973754883,0.8807964553004066,0.8482746179468751,0.864229687453756,0.7609194199804971,0.9363932512084887
0.9046137237548828,0.881468382557581,0.8475885211056339,0.8641965237702546,0.7608680038900045,0.9364230264934413
0.8944462966918946,0.8639199073322481,0.8376508601320842,0.8505826114308317,0.7400119572661626,0.9262097785132285
0.8977998733520508,0.8737517463365604,0.8356077230379644,0.8542541464656298,0.7455878141129173,0.9325458476573042
0.9019734573364258,0.873834823301923,0.8489677341044893,0.8612218117867871,0.7562682712935321,0.9315665266156395
0.888873291015625,0.8495246199662251,0.8336187921598862,0.841496550447562,0.726365166001582,0.9191338748263826
0.8862709426879882,0.8460106811571306,0.8222161937454798,0.8339437430171425,0.7151831123268031,0.9203581760154395
0.898198127746582,0.8725094641249407,0.8384466763084384,0.8551389985460568,0.7469369621814813,0.9315716104907169
0.9039132308959961,0.880082040355498,0.8480898245488847,0.8637898097421177,0.7602376894244064,0.9352110633440374
0.9051795196533203,0.8784057257134207,0.8496177906714855,0.8637719624963527,0.7602100405778625,0.9356025684022437
0.9050889587402344,0.8780955212349701,0.8495158891454866,0.8635693107772653,0.7598961546593803,0.9354877906140261
0.8972470092773438,0.8734970574891354,0.8408730601531125,0.8568746459204241,0.7495893979277227,0.9297618639464866
0.9010817337036133,0.8762945990980798,0.8418359978224884,0.8587197498727674,0.7524179532389483,0.9339897880860529
0.9016676712036132,0.8772250421898593,0.8458352854003992,0.8612442432108282,0.7563028665946653,0.933181360258484
0.9083625030517578,0.885250397674291,0.8521340156930108,0.8683765900742546,0.767372415997682,0.9392748526893218
0.9034945678710937,0.8854312386461703,0.8450544431429888,0.8647717923235737,0.7617603108132592,0.9371078796496524
0.901374168395996,0.8676453090111894,0.8491956599457336,0.8583213519563487,0.7518064329460347,0.9296934655412901
0.8926372909545899,0.8627606112535482,0.829943303808897,0.846033834657419,0.7331530681458538,0.9272060767792767
0.8990398788452149,0.8720952207753162,0.8466910476866287,0.8592053936077891,0.753163969038253,0.9289793341625565
0.8931221389770507,0.8659391908550226,0.8342973987178818,0.8498238642890172,0.7388641077687615,0.9265662890519167
0.8976607131958008,0.8629171112315589,0.8416929629682038,0.8521729058646145,0.7424227135067968,0.9278575216577017
0.9052970886230469,0.8817466332107748,0.8474279789936855,0.8642467476592136,0.7609458708377034,0.937248907645381
0.9100018310546875,0.8864946917265379,0.8560176199180486,0.8709896291814734,0.7714629127365858,0.9397014506318374
0.9042627716064453,0.8804122207617612,0.8470274631593393,0.8633972425521464,0.759629727179998,0.9360672942741769
0.90697998046875,0.8875206111609291,0.8488446600921904,0.867751899877626,0.7663973114936902,0.9396131728062282
0.9101714706420898,0.8881482668747996,0.8531898203460271,0.8703181373180989,0.7704099411244292,0.9413005438275325
0.9081110382080078,0.8825831522628762,0.8525416771809514,0.867302349794658,0.7656962558697182,0.9383271705377738
0.9062764739990234,0.8799354506588358,0.8503726006725724,0.8649014804328948,0.7619615967455795,0.9367503069516511
0.9052730178833008,0.8814293415430122,0.8421907289849492,0.8613633971846822,0.7564866569851452,0.939153163197152
0.8970780563354492,0.8579450801673024,0.8447065443961421,0.8512743458434809,0.7410597497872986,0.9251176599237244
0.896758918762207,0.864261854924695,0.8379921148788807,0.8509242832913595,0.7405293410330763,0.9286276904684581
0.901963005065918,0.8692793424765879,0.8488722140540264,0.8589545867182424,0.7527786157501002,0.9307600891000898
0.9058372497558593,0.8845790767217436,0.8558290621039448,0.8699666069113526,0.7698592025971277,0.9349625174844761
0.8992839813232422,0.8741166962634463,0.8527794264157936,0.8633162412843856,0.7595043341341323,0.9269469328560515
0.9018183135986328,0.878921691243813,0.8455484011685437,0.861912113238147,0.7573335269304239,0.9337989191797023
0.9035527038574219,0.8811065530401083,0.8457673290052503,0.8630753452025182,0.7591315234132697,0.9359721931508901
0.9068760299682617,0.8860128276363954,0.8540559046449157,0.8697409165463558,0.7695057967494997,0.9371092277171851
0.900771598815918,0.8705025076913305,0.8444483526119247,0.8572775180677847,0.7502062238403018,0.9314889555393675
0.9069093322753906,0.8848963995482836,0.8504290732369933,0.8673204384774403,0.7657244537118506,0.9383741405420046
0.9041226959228515,0.8734669214974811,0.8543278016011814,0.8637913576631323,0.7602400874953317,0.9316309130655752
0.9045772552490234,0.8823926400380124,0.845794308250675,0.8637059472361749,0.7601077776789995,0.9372817727920324
0.8933235168457031,0.8591143311285888,0.8407464058951544,0.8498311307713813,0.7388750934819994,0.9227733599131285
0.9062018203735351,0.8809507413874085,0.852960027104752,0.8667294556399806,0.7648036560673516,0.9358382147500315
0.9072629165649414,0.8802216965672953,0.8562602900588197,0.8680756737168029,0.7669025689793493,0.935497310659392
0.9028945541381836,0.8810853485147747,0.8432225810998322,0.8617382649396359,0.7570651269357976,0.9362966164512979
0.9059037017822266,0.8803562663269379,0.8507238036307396,0.865286412150906,0.7625593113686946,0.9363037691718928
0.9072519302368164,0.8801339348277567,0.8503287446121425,0.8649746599965601,0.7620751973642621,0.9378170534545609
0.9075063705444336,0.8849714258882648,0.8521964331322947,0.8682747480617007,0.7672133731880698,0.9383099927452588
0.9076830291748047,0.88858385999643,0.8534128571266897,0.8706433063876079,0.7709196849072933,0.9387480784489487
0.9087083435058594,0.8885237654727021,0.8535733160984849,0.8706979478351827,0.7710053711193539,0.9397351747828906
0.9079319381713867,0.8850397239690505,0.8572049082762403,0.8708999658997453,0.7713222385948635,0.9367484278866423
0.914153938293457,0.8917443218401621,0.857044122261724,0.8740499540364658,0.7762777373382455,0.9445762926609829
0.9110556030273438,0.889516304718271,0.8563592639628198,0.8726229310453334,0.7740293421565264,0.9412609991442511
0.9129569244384765,0.8925815442215771,0.8537795495102791,0.8727494805764363,0.7742285015958386,0.944767598552097
0.9094236755371093,0.8826887275630022,0.8565918688905817,0.8694445143969841,0.7690418785003194,0.9381341483827805
0.9066504287719727,0.8783694980914727,0.8524849172540709,0.8652336583137998,0.7624773722386852,0.9360115428829183
0.9037504196166992,0.8756481123296658,0.8481550913203005,0.8616823580613618,0.7569788311405363,0.934146573591519
0.8897164916992187,0.8505910843743154,0.8359439455190053,0.8432039115607703,0.7289131766502049,0.9192776553114269
0.9001743698120117,0.8838305027093191,0.8383543608728414,0.8604920085960843,0.7551434611142362,0.9360510225033817
0.8943534851074219,0.8608334438959965,0.834772477557642,0.8476026860173789,0.7355125491295281,0.9267103595382057
0.8937421035766602,0.8707104874533882,0.8352559808270184,0.8526148148120712,0.7430937978098633,0.9277927051894078
0.9095470428466796,0.8811044295557631,0.8464459402461052,0.8634275218451342,0.7596766052674787,0.94173565728233
0.8980101776123047,0.8663107138610676,0.8453432007155907,0.8556985327850573,0.7477911698109576,0.9273432895178539
0.9065648651123047,0.8824516075677867,0.8508344123810734,0.8663546423824777,0.7642201651169068,0.9373643435462562
0.9044020080566406,0.8793679759701236,0.8527009145411666,0.8658291612253298,0.7634027711034698,0.9337040567280666
