model,augmentation,phase,epoch,loss,accuracy,TP,TN,FP,FN,date,transformations
,random_9_operations,train,1,0.3955557343363762,0.8224710464477539,6619245,14941340,2128783,2525032,2024-09-22 23:01:03.480738,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,1,0.37341026321053505,0.8236891937255859,5857797,15734721,1560156,3061726,2024-09-22 23:01:03.480802,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,2,0.4114447994530201,0.8053135299682617,6507100,14603711,2629009,2474580,2024-09-22 23:04:17.412278,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,2,0.38545064240694044,0.8193613433837891,5464278,16014788,1953675,2781659,2024-09-22 23:04:17.412365,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,3,0.4256314663589001,0.8056853103637696,6240032,14880525,2979236,2114607,2024-09-22 23:07:19.210902,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,3,0.3978925122320652,0.8135757064819336,5507168,15820231,1910785,2976216,2024-09-22 23:07:19.211537,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,4,0.40968442052602766,0.8100883483886718,6478430,14757550,2738607,2239813,2024-09-22 23:10:16.945727,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,4,0.37489533945918085,0.8265377807617188,5423011,16244181,1994942,2552266,2024-09-22 23:10:16.945786,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,5,0.40528844311833384,0.8131805801391602,6811653,14505388,2460260,2437099,2024-09-22 23:13:07.446030,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,5,0.3825876611471176,0.8195959854125977,5633795,15851422,1784158,2945025,2024-09-22 23:13:07.446096,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,6,0.38864589512348174,0.8243512725830078,6699074,14910800,2254717,2349809,2024-09-22 23:16:21.070946,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,6,0.3765044793486595,0.8241870880126954,5321174,16284396,2096779,2512051,2024-09-22 23:16:21.071032,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,7,0.38805516585707667,0.822115364074707,6702290,14848971,2285655,2377484,2024-09-22 23:19:41.972072,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,7,0.37224090099334717,0.8236304092407226,5691083,15899894,1726870,2896553,2024-09-22 23:19:41.972134,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,8,0.38603949815034866,0.8228090286254883,6607967,14961478,2389895,2255060,2024-09-22 23:22:33.984546,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,8,0.363951173722744,0.8303374862670898,5369480,16397319,2048473,2399128,2024-09-22 23:22:33.984634,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,9,0.3911101150512695,0.8220084381103515,6769062,14779396,2343386,2322556,2024-09-22 23:25:11.704602,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,9,0.3665196290612221,0.8349094390869141,5729375,16157275,1688578,2639172,2024-09-22 23:25:11.704669,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA_512x512__Size-512x512_Epoch-10_Images-100_Batch-1__random_9_operations_all.pth,random_9_operations,train,10,0.36948500663042066,0.8314609146118164,6804232,14992017,2110900,2307251,2024-09-22 23:27:51.390266,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
