accuracy,precision,f1,iou,sensitivity,specificity
0.8235116195678711,0.8033674519102507,0.7203701902803232,0.5629520231621767,0.6529162943391166,0.9146368741108807
0.8169882202148437,0.7868909387805504,0.7087416882105788,0.5488767675217572,0.6447127188479661,0.9078799193663101
0.8253050994873047,0.7422097443863557,0.7062691025186782,0.545916545622947,0.6736484608994848,0.8940066824905744
0.8338024139404296,0.6846450766134539,0.6998249977607981,0.5382544630957661,0.7156933192054787,0.8776411212886449
0.8166329193115235,0.7695151209504832,0.7037067400294096,0.5428607567128558,0.6482673789904534,0.9017909142726472
0.8324674224853515,0.7323873580757387,0.7121549443954919,0.552981852355841,0.6930103324942857,0.891965026095027
0.8232678985595703,0.746601926434422,0.7050865333090761,0.5445047498894917,0.6679449252118649,0.8951233424079381
0.8287299346923828,0.6831163529884862,0.6929963310611477,0.530217586629873,0.703166293366252,0.8763345526645389
0.8387554168701172,0.7751612877568785,0.7312335674295725,0.5763342634689247,0.6920175318986901,0.9068514889219631
0.8304066848754883,0.774406227701901,0.7210014807209753,0.5637234678953389,0.6744873575353898,0.905442042027517
0.8283118057250977,0.7158101433104254,0.7023422337842364,0.5412384159133194,0.6893717602807006,0.886121878625697
0.8318747711181641,0.755817541577845,0.7178521357136181,0.5598824875890274,0.6835183826760997,0.8994363310345271
0.8272197341918945,0.7226577197240263,0.7030066266844487,0.5420279248515567,0.6843959778670337,0.8880784952893469
0.8300264739990234,0.6828498374147154,0.6945278666159347,0.5320127859149077,0.7066122786966361,0.8764771090139438
0.8326398468017578,0.7283847713783034,0.7112417986277547,0.5518814917107321,0.6948872110635131,0.8907291931675382
0.8356439590454101,0.7249907083530995,0.7139947063236352,0.5552035515207752,0.7033272756091857,0.8901330269705392
0.8368567657470704,0.7357206226569514,0.7184858605151311,0.5606538690271036,0.7020400880852696,0.8936902651973483
0.8316851806640625,0.7225722514014311,0.7084199968200442,0.5484909917123734,0.6948114632852899,0.8887600785445804
0.8372076416015625,0.7460874988018932,0.7217399559792045,0.564626860829472,0.6989312913473432,0.897053202714369
0.8281956481933593,0.6885547805439047,0.6940197765050836,0.5314167580944117,0.6995722168448195,0.8778484165959447
0.8302783203125,0.7202495081864229,0.7060298363245378,0.5456306923794075,0.6923607636527954,0.887814055485003
0.8372392272949218,0.7813139285190942,0.7309478719368482,0.57597939105341,0.6866820935892334,0.9087325956076616
0.8321832656860352,0.7158066383003505,0.7070871914004097,0.5468947222870244,0.6985776161829215,0.8867417075500801
0.8421823120117188,0.7144306522297997,0.719258577547369,0.5615954672333332,0.7241521983928386,0.8878949764635758
0.8434915924072266,0.7541557623781115,0.7316932871495128,0.5769056331059312,0.7105301962746741,0.9005691348806322
0.8321543121337891,0.7192693186381741,0.7080500240661095,0.5480475538956476,0.6971753551827099,0.8878074551297865
0.8390734481811524,0.741548645563001,0.7228282212140112,0.5659600636502422,0.7050297185942503,0.8958745537065776
0.8329761505126954,0.7625326016489994,0.720964341240989,0.5636780619083812,0.6836938508140425,0.9018161746398388
0.8413774871826172,0.7425274870304517,0.7259705941547602,0.569822478840764,0.7101359680229347,0.8965267318272513
