model,augmentation,phase,epoch,loss,accuracy,TP,TN,FP,FN,date,transformations
,random_8_operations,train,1,0.06247430698946119,0.8244936370849609,6588611,15024995,2159417,2441377,2024-09-19 12:21:22.931204,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,test,1,0.05992250369861722,0.8243543243408203,5865844,15744110,1552109,3052337,2024-09-19 12:21:22.931277,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,train,2,0.06406486885622144,0.819156494140625,6589380,14884316,2472112,2268592,2024-09-19 12:23:33.571639,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,test,2,0.061851417273283006,0.8192300796508789,5402039,16073586,2015914,2722861,2024-09-19 12:23:33.571710,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,train,3,0.0617664984613657,0.8250117874145508,6370725,15256464,2527461,2059750,2024-09-19 12:25:39.986619,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,test,3,0.06002119816839695,0.8292928695678711,5511151,16228264,1906802,2568183,2024-09-19 12:25:39.986678,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,train,4,0.0635778678022325,0.818829460144043,6509955,14955168,2555066,2194211,2024-09-19 12:27:46.635634,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,test,4,0.06075392607599497,0.8280245208740235,5681192,16024974,1736761,2771473,2024-09-19 12:27:46.635696,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,train,5,0.06141906188800931,0.8259445190429687,6782363,14869277,2329888,2232872,2024-09-19 12:29:55.811876,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,test,5,0.06031832091510296,0.8290824890136719,5339509,16394391,2078444,2402056,2024-09-19 12:29:55.811937,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,train,6,0.062365849670022726,0.8231502532958984,6846140,14732250,2277603,2358407,2024-09-19 12:32:06.795403,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,test,6,0.06131640240550041,0.8200674819946289,4351352,17146225,3066601,1650222,2024-09-19 12:32:06.795488,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,train,7,0.06160271279513836,0.8238683319091797,6599180,14998034,2497889,2119297,2024-09-19 12:34:12.216897,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,test,7,0.05972122900187969,0.82584228515625,5477398,16171562,1940555,2624885,2024-09-19 12:34:12.216958,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,train,8,0.0601385441236198,0.8318805313110351,6939047,14868202,2165154,2241997,2024-09-19 12:36:21.386861,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,test,8,0.05839121237397194,0.828960838317871,5372861,16357850,2045092,2438597,2024-09-19 12:36:21.386924,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,train,9,0.05738417558372021,0.8387481307983399,6860548,15126731,2018014,2209107,2024-09-19 12:38:28.713003,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_8_operations,test,9,0.057149510718882086,0.8350326538085937,4891233,16998647,2526720,1797800,2024-09-19 12:38:28.713072,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
