accuracy,precision,f1,iou,sensitivity,specificity
0.8051002883911133,0.7731239332468135,0.6918314924393394,0.5288550278047867,0.6260079989346398,0.901311309679485
0.7960465621948242,0.7731725989636224,0.6820810534051589,0.5175440076701822,0.610191206134938,0.8999355936799738
0.8117930221557618,0.7701661091678527,0.6984242210118738,0.5365989689473512,0.6389090809864401,0.9012941837977438
0.8045630264282226,0.7399766485444165,0.6818142945431065,0.5172369050283278,0.6321288083860788,0.8899745739885297
0.7978385162353515,0.7364132665709799,0.673369820461143,0.5075791511807832,0.6202693169380944,0.8876760431293423
0.8108588027954101,0.7751010285452065,0.6987265236153938,0.5369559406964176,0.6360530935232062,0.9028641025539506
0.8089696884155273,0.7261651563443446,0.6826737843958928,0.518226826665579,0.6440975904896623,0.8862102402683504
0.8044732284545898,0.7254969126927604,0.6774114025023946,0.5121860295666287,0.635303836541036,0.8852385222798063
0.8121610260009766,0.7421276462657556,0.6909741812308126,0.5278537453757035,0.6464178151253794,0.8919159881910694
0.8245855331420898,0.7551848872593289,0.709004174535542,0.5491916864103458,0.6681460217712091,0.8981483350977638
0.8194305801391601,0.7410676503342634,0.6990373621345823,0.5373231650076769,0.6615187576955698,0.8927221562670767
0.8181718444824219,0.7380126296297644,0.6967016599173229,0.53456805590125,0.6597703759221437,0.8915311152116809
0.8233574295043945,0.7726201554525891,0.7122630638138745,0.5531122419485576,0.6606528581766808,0.9038332531132738
0.8241986083984375,0.7320051771694968,0.7020699114224997,0.5409150443472277,0.674486850873886,0.8905534147055156
0.8264281463623047,0.7407660846597437,0.7072022696498808,0.5470324189526184,0.6765481438525793,0.8937127242006077
0.8229742050170898,0.7259493286085797,0.6988707421661294,0.5371262985274918,0.6737396262730851,0.8884349529558636
0.8180195236206055,0.7735840332231817,0.7063819536121907,0.5460514064291484,0.6499224860284577,0.9033913901988286
0.8160688781738281,0.6583244730722883,0.6694897153124341,0.503182668347164,0.681040218639317,0.8669108152340262
0.8271696472167969,0.7078560621778003,0.6986066697577821,0.5368143923311456,0.6895958789537213,0.8834888537503421
0.8227265548706054,0.7786942031042796,0.7131365167279423,0.5541664100333921,0.6577601762190385,0.9058295485665306
0.8336047744750976,0.7550969923912971,0.7197499900253777,0.5621948716404578,0.6875642757065387,0.8994524197505691
0.826574935913086,0.7312418938216514,0.7046916277954929,0.5440338709431534,0.6800018102231727,0.8906847507410973
0.8417875671386719,0.7674931345615158,0.7330069074733325,0.5785405712130228,0.701486591768034,0.9047031809845847
0.8286862182617187,0.7772423200847997,0.7197045908552387,0.5621394763385134,0.6700985085010754,0.9061685866811097
0.8374209213256836,0.7310088106516717,0.717886587166252,0.5599244029274815,0.7052271659059832,0.892289566538924
0.8233147048950196,0.7336656082884321,0.7014944871175093,0.5402321978289449,0.6720262424151122,0.8909444989694227
0.8381011581420899,0.7457050482794917,0.722741208748171,0.56585338358863,0.7011494500552518,0.8970618489585465
0.8355907821655273,0.7341180242042515,0.7164769611862751,0.5582112198379137,0.6996638418797719,0.8929909884121225
0.8216523742675781,0.746371135001799,0.7031263175968456,0.5421702415102809,0.6646182693179151,0.8947993414219482
0.8275910949707032,0.7455244054525555,0.7099127439662555,0.5502827352537513,0.677548123520538,0.8954318489347602
0.8440348434448243,0.7686911739667264,0.7361004618737148,0.5824042494429378,0.7061608879961262,0.9054092181796832
0.8347011947631836,0.7474791226097011,0.7190376495381268,0.5613261383356547,0.6926812284550767,0.8971319216321664
0.835298728942871,0.771432765885683,0.7260866633097433,0.5699655089538374,0.6857756298283324,0.9051197477054158
0.8364923095703125,0.7894304533878821,0.7320783899560525,0.5773845828928477,0.6824951670813997,0.9114223110219862
0.8337208557128907,0.7635110386922106,0.722119818547233,0.5650919616941598,0.6849855950407416,0.902247996733769
0.8449110794067383,0.7764404816261306,0.7391321560850371,0.5862090619981635,0.7052448153550323,0.908112173635131
0.8428705596923828,0.7789944206980012,0.7372405787087154,0.5838329663419347,0.6997350145413238,0.908699613743679
0.8175481414794922,0.7257917379632899,0.6924329307519355,0.5295582513791274,0.662005847756911,0.8875070934943151
0.8346297073364258,0.8011845046739984,0.7327549978636221,0.5782267806369812,0.6750948607746892,0.915294562532178
0.839759750366211,0.7758287225599839,0.7326283626394302,0.5780690849017288,0.6939852794681054,0.9072131221999964
0.8482805633544922,0.7858940330304061,0.745647222902247,0.5944477793778887,0.7093217918922033,0.9117438757069826
0.8364363098144532,0.7769121750973618,0.7288639375942207,0.5733956884322496,0.6864126550283011,0.9071267939217775
0.8472405624389648,0.769041405358055,0.7402026077332812,0.5875568661096011,0.7134485246943147,0.9059611613075331
0.8411130142211914,0.745502836159787,0.7264344953415481,0.5703942927822666,0.7083172801542744,0.897438672297563
0.8451789855957031,0.7590359496750654,0.7350740486357085,0.5811202211820313,0.7125787485605715,0.9023930057330853
0.837349624633789,0.7549708120286014,0.7242850670873819,0.5677483647806393,0.6959963362975602,0.8999545627052556
0.8440959167480468,0.7878329776422148,0.7409259171451197,0.588468881406177,0.6992906112637075,0.9118649867098463
0.8509796142578125,0.8060335513045176,0.753763035687114,0.60483122975148,0.7078590442613237,0.9190193855288
0.8457977676391601,0.7641345260613002,0.7371524201234324,0.583722399971248,0.7120108368377115,0.9041472588732207
0.8420142745971679,0.7732232868016284,0.734739689805315,0.5807023929267654,0.6999051618691166,0.9066439230109087
0.8375502777099609,0.7673308256334328,0.727760719625995,0.5720313237082668,0.6920716186540966,0.9040605992857168
0.8426069641113281,0.7885750961215311,0.7392787069223181,0.5863934487198084,0.6957830497700969,0.9119264534165268
0.8332997512817383,0.7443370158856493,0.7164739888330921,0.5582076113765043,0.690621705715688,0.8959084040323407
0.8407478332519531,0.7156752004225424,0.7177805614914156,0.5597954140566634,0.7198983461381526,0.8880513725000415
0.8340425109863281,0.7532266650921083,0.7197810847291861,0.5622328151407806,0.6891793999079597,0.8989040031143624
0.8528377151489258,0.7781466126841192,0.7495324880775776,0.5994018084686376,0.722948130387429,0.9097261930726329
0.8437646484375,0.7509226602001927,0.7311923668276558,0.5762830768912443,0.71247234526362,0.8995633807326425
0.8495977401733399,0.7735177076479185,0.7442880620157251,0.5927219766744352,0.7171870367527987,0.9077603853602969
0.8496917724609375,0.767936113911749,0.7430267311573763,0.5911237331574511,0.7196825394820042,0.9059275914615403
0.846953010559082,0.7597303460941314,0.7374893535914931,0.5841450570650205,0.7165135270178008,0.902866309554238
0.8480999755859375,0.7982388133222198,0.7483679171192331,0.597913657979095,0.704362078844852,0.9159550351815152
0.8537178802490234,0.7696205408688893,0.7485891692994219,0.5981961726192977,0.7286766683306183,0.9070197088223233
0.8400945663452148,0.7334852350776555,0.721912135559164,0.5648376419527315,0.7106985693181239,0.8934729486744967
0.8420641708374024,0.7758269700549464,0.7354558117105697,0.5815975578563473,0.6990783660919574,0.9075242419335178
0.8302900314331054,0.7558493562846785,0.7159566239352392,0.5575797806219358,0.6800637556549122,0.8992143373008422
