wsi_image,patch_image,class,auc,accuracy,precision,f1/dice,jaccard,sensitivity/recall,specificity,pixels,tp,tn,fp,fn
TCGA-CN-5365-01Z-00-DX1.26a33bd0-1eb3-4774-8be6-bf8501f4a9f9_1.png,-,roi,0.9444480778007677,0.9450569152832031,0.9464882113686717,0.9408221542001356,0.8882570173941379,0.9352235319103749,0.9536726236911603,262144,114491,133250,6473,7930
TCGA-CN-5366-01Z-00-DX1.dcc14c44-6dd1-48a1-a21c-736c6b9551e1_0.png,-,roi,0.9270046322202503,0.9268112182617188,0.9144464157638443,0.9266118914287463,0.8632589498891732,0.9391054218969274,0.9149038425435732,262144,121123,121835,11332,7854
TCGA-CN-5366-01Z-00-DX1.dcc14c44-6dd1-48a1-a21c-736c6b9551e1_1.png,-,roi,0.9283207801874309,0.9218063354492188,0.8071185121413325,0.869749768068423,0.7695196545830709,0.9429189457295987,0.913722614645263,262144,68438,173208,16355,4143
TCGA-CN-5367-01Z-00-DX1.5b09e54e-4140-4709-bc60-e201f9a72b24_0.png,-,roi,0.9100935563506102,0.8899612426757812,0.7715261320490279,0.8629695783533168,0.7589678885667255,0.9790038694101035,0.8411832432911168,262144,90831,142467,26898,1948
TCGA-CN-5367-01Z-00-DX1.5b09e54e-4140-4709-bc60-e201f9a72b24_1.png,-,roi,0.8957117913180608,0.8941535949707031,0.7695063785116045,0.829378378212184,0.7084939853968587,0.8993532039741282,0.8920703786619932,262144,67438,166959,20200,7547
TCGA-CN-5369-01Z-00-DX1.be289b39-c6c2-43a6-8feb-75ad5829ec81_0.png,-,roi,0.855500934997102,0.8737525939941406,0.7543383263027609,0.7830533140171355,0.6434573700200383,0.8140409698654781,0.8969609001287261,262144,59727,169322,19451,13644
TCGA-CN-5369-01Z-00-DX1.be289b39-c6c2-43a6-8feb-75ad5829ec81_1.png,-,roi,0.8183287831439224,0.8350791931152344,0.9755719172420809,0.7801737945482002,0.6395778276129419,0.6499872913666017,0.9866702749212429,262144,76718,142193,1921,41312
TCGA-CN-5373-01Z-00-DX1.c423a74f-cdb6-41b1-9483-be854827434e_0.png,-,roi,0.8891357599293085,0.8690299987792969,0.675035310347848,0.7822049112212079,0.6423124205613319,0.9298253551714777,0.8484461646871394,262144,61653,166158,29680,4653
TCGA-CN-5373-01Z-00-DX1.c423a74f-cdb6-41b1-9483-be854827434e_1.png,-,roi,0.8832940572187034,0.8721771240234375,0.76475498864483,0.8356645414418833,0.7177180212966707,0.9210677103041179,0.8455204041332886,262144,85196,143440,26207,7301
TCGA-CN-5374-01Z-00-DX1.027c681b-d8d8-47fd-b0f8-917d6ddb3b83_0.png,-,roi,0.8986775730487219,0.8817787170410156,0.75810267329075,0.8431827956989247,0.7288816180844735,0.949773719549035,0.8475814265484087,262144,83317,147836,26585,4406
TCGA-CN-5374-01Z-00-DX1.027c681b-d8d8-47fd-b0f8-917d6ddb3b83_1.png,-,roi,0.9042011732499247,0.8990707397460938,0.7979814641086175,0.8540393229913719,0.7452605836534666,0.9185683600935123,0.8898339864063369,262144,77405,158281,19596,6862
TCGA-CN-6010-01Z-00-DX1.8a82a2d0-c687-4b75-922f-b5b64b5a99df_0.png,-,roi,0.8991277470142119,0.8901252746582031,0.8010586717672702,0.862113371216292,0.7576443464651734,0.9332428174619626,0.8650126765664614,262144,90043,143298,22362,6441
TCGA-CN-6010-01Z-00-DX1.8a82a2d0-c687-4b75-922f-b5b64b5a99df_1.png,-,roi,0.8969667803504321,0.8931083679199219,0.8409962942314629,0.8798294857554562,0.7854424612745886,0.9224225529427633,0.871511007758101,262144,102578,131545,19394,8627
