wsi_image,patch_image,class,auc,accuracy,precision,f1/dice,jaccard,sensitivity/recall,specificity,pixels,tp,tn,fp,fn
TCGA-CN-4723-01Z-00-DX1.13483e7b-9322-4d39-8cd6-91e898bf2ee9_0.png,-,roi,0.7995497850524097,0.8970069885253906,0.6544154794382137,0.6574296118660627,0.48967980947340567,0.6604716379859783,0.9386279321188413,262144,25907,209238,13681,13318
TCGA-CN-4723-01Z-00-DX1.13483e7b-9322-4d39-8cd6-91e898bf2ee9_1.png,-,roi,0.7537794584059757,0.78656005859375,0.856258089657764,0.6874155018491827,0.5237114279633964,0.5741924645580371,0.9333664522539146,262144,61523,144669,10328,45624
TCGA-CN-4725-01Z-00-DX1.fe518acf-cceb-4be4-b01a-63d66248d6d4_0.png,-,roi,0.8341378819023393,0.8425102233886719,0.9104383377322361,0.8099296069684037,0.6805728566233645,0.7294061064397898,0.9388696573648887,262144,87962,132897,8653,32632
TCGA-CN-4725-01Z-00-DX1.fe518acf-cceb-4be4-b01a-63d66248d6d4_1.png,-,roi,0.8286098379765447,0.8503494262695312,0.863900867065424,0.7916445369760574,0.655142101145424,0.7305422678795483,0.9266774080735412,262144,74527,148387,11741,27489
TCGA-CN-4726-01Z-00-DX1.0ddf44ae-1cb7-41f1-8b59-a5a689f5a71c_0.png,-,roi,0.944273754654667,0.9384765625,0.8853794330329935,0.930221087699563,0.8695451714403578,0.9798472364007583,0.9087002729085756,262144,107501,138515,13917,2211
TCGA-CN-4726-01Z-00-DX1.0ddf44ae-1cb7-41f1-8b59-a5a689f5a71c_1.png,-,roi,0.9465356066117376,0.9460678100585938,0.9312264791165402,0.9446969637702135,0.8951902262550782,0.9585628780542017,0.9345083351692737,262144,120754,127252,8918,5220
TCGA-CN-4727-01Z-00-DX1.bee9d488-0f05-4579-8c34-aa4197972bb1_0.png,-,roi,0.8957988684606788,0.9047050476074219,0.8359991714805183,0.8532954351924172,0.7441284018395796,0.8713225152616366,0.9202752216597209,262144,72650,164513,14252,10729
TCGA-CN-4727-01Z-00-DX1.bee9d488-0f05-4579-8c34-aa4197972bb1_1.png,-,roi,0.9201367014769608,0.9226608276367188,0.8868836545890371,0.8982994732881866,0.8153753688121517,0.9100130091877389,0.930260393766183,262144,89538,152332,11420,8854
TCGA-CN-4728-01Z-00-DX1.69fc04ce-cc6b-4c63-9322-b5ffb0056828_0.png,-,roi,0.8527415100429725,0.8858413696289062,0.3691719440793404,0.507974088323304,0.3404592938687354,0.8140380460557517,0.8914449740301933,262144,15448,216770,26397,3529
TCGA-CN-4728-01Z-00-DX1.69fc04ce-cc6b-4c63-9322-b5ffb0056828_1.png,-,roi,0.925222397694375,0.9442367553710938,0.7310487062039857,0.8066043976397745,0.6758902044255244,0.8995780092660902,0.95086678612266,262144,30484,217042,11215,3403
