wsi_image,patch_image,class,auc,accuracy,precision,f1/dice,jaccard,sensitivity/recall,specificity,pixels,tp,tn,fp,fn
TCGA-CN-4723-01Z-00-DX1.13483e7b-9322-4d39-8cd6-91e898bf2ee9_0.png,-,roi,0.8180636832904501,0.8949089050292969,0.6329901134448038,0.6685754845229359,0.5021504987711436,0.7084002549394519,0.9277271116414483,262144,27787,206808,16111,11438
TCGA-CN-4723-01Z-00-DX1.13483e7b-9322-4d39-8cd6-91e898bf2ee9_1.png,-,roi,0.7643257799365194,0.7925987243652344,0.8391030583397584,0.7060610811658296,0.5456680148410603,0.609433768560949,0.9192177913120899,262144,65299,142476,12521,41848
TCGA-CN-4725-01Z-00-DX1.fe518acf-cceb-4be4-b01a-63d66248d6d4_0.png,-,roi,0.885519111634897,0.8882331848144531,0.900090277229979,0.8751571241696388,0.7780261074450918,0.8515680713800023,0.9194701518897916,262144,102694,130151,11399,17900
TCGA-CN-4725-01Z-00-DX1.fe518acf-cceb-4be4-b01a-63d66248d6d4_1.png,-,roi,0.8402875213944279,0.8559455871582031,0.8462616268417025,0.8061417783641431,0.6752407980736154,0.7696537797992472,0.9109212629896083,262144,78517,145864,14264,23499
TCGA-CN-4726-01Z-00-DX1.0ddf44ae-1cb7-41f1-8b59-a5a689f5a71c_0.png,-,roi,0.9187692127785726,0.9194183349609375,0.8949954520323173,0.9047825107054316,0.8261213133915563,0.9147859851246901,0.9227524404324551,262144,100363,140657,11775,9349
TCGA-CN-4726-01Z-00-DX1.0ddf44ae-1cb7-41f1-8b59-a5a689f5a71c_1.png,-,roi,0.9403205503323231,0.9402198791503906,0.9333731465256442,0.9381167690090232,0.8834462600313865,0.9429088542080112,0.9377322464566351,262144,118782,127691,8479,7192
TCGA-CN-4727-01Z-00-DX1.bee9d488-0f05-4579-8c34-aa4197972bb1_0.png,-,roi,0.8843030922922447,0.913787841796875,0.9153102920476132,0.8556390209004037,0.7477002768598732,0.8032718070497368,0.9653343775347524,262144,66976,172568,6197,16403
TCGA-CN-4727-01Z-00-DX1.bee9d488-0f05-4579-8c34-aa4197972bb1_1.png,-,roi,0.9068236953172475,0.9158782958984375,0.9019502537857248,0.8859501225731042,0.7952517571469689,0.8705077648589317,0.9431396257755631,262144,85651,154441,9311,12741
TCGA-CN-4728-01Z-00-DX1.69fc04ce-cc6b-4c63-9322-b5ffb0056828_0.png,-,roi,0.8504677364517745,0.8993339538574219,0.4012312776504451,0.5329297863679003,0.36326126821735355,0.7933287664014333,0.9076067065021158,262144,15055,220700,22467,3922
TCGA-CN-4728-01Z-00-DX1.69fc04ce-cc6b-4c63-9322-b5ffb0056828_1.png,-,roi,0.9159719488056929,0.9505767822265625,0.7755166513097276,0.8197350845948352,0.6945348234073655,0.8693009118541033,0.9626429857572824,262144,29458,219730,8527,4429
TCGA-CN-4729-01Z-00-DX1.fd5f9170-c35b-4095-aff3-4c95921e0e68_0.png,-,roi,0.8836731335344394,0.901885986328125,0.8862995766159942,0.8538835613325456,0.7450233959869934,0.823755083250211,0.943591183818668,262144,75152,161272,9641,16079
TCGA-CN-4729-01Z-00-DX1.fd5f9170-c35b-4095-aff3-4c95921e0e68_1.png,-,roi,0.9037051620610244,0.9095726013183594,0.882720647447254,0.8809338443224455,0.7872044381407206,0.8791542602785046,0.9282560638435439,262144,87693,150746,11651,12054
TCGA-CN-4730-01Z-00-DX1.a76280e8-6591-4d51-afc9-2f01e87346ab_0.png,-,roi,0.8678651460521983,0.9286651611328125,0.952813460477579,0.8379858259257333,0.7211494012913616,0.7478582253425293,0.9878720667618671,262144,48361,195083,2395,16305
TCGA-CN-4730-01Z-00-DX1.a76280e8-6591-4d51-afc9-2f01e87346ab_1.png,-,roi,0.8655305636453707,0.9291152954101562,0.9285404310718935,0.8286552080259664,0.7074391875934819,0.7481725693924105,0.982888557898331,262144,44933,198629,3458,15124
TCGA-CN-4731-01Z-00-DX1.07b0bf3b-77f3-4471-a63c-1afc54714a60_0.png,-,roi,0.7623266952587633,0.8915252685546875,0.8321250297123841,0.6632720727548314,0.4961907799156656,0.551386045046464,0.9732673454710625,262144,28006,205702,5650,22786
TCGA-CN-4731-01Z-00-DX1.07b0bf3b-77f3-4471-a63c-1afc54714a60_1.png,-,roi,0.6493881424407052,0.9048309326171875,0.60284862537264,0.4218040233614536,0.26726973684210525,0.32438598367376037,0.97439030120765,262144,9100,228096,5995,18953
TCGA-CN-4733-01Z-00-DX1.03cccb3f-c551-450f-b00a-f808a237db0b_0.png,-,roi,0.8349255045835953,0.8363800048828125,0.9735743330898625,0.8063584075990284,0.6755448308206692,0.688163177240258,0.9816878319269327,262144,89305,129947,2424,40468
TCGA-CN-4733-01Z-00-DX1.03cccb3f-c551-450f-b00a-f808a237db0b_1.png,-,roi,0.8567290957809274,0.859619140625,0.9193521190092554,0.842112940732287,0.7272841802592283,0.7768463547850867,0.9366118367767682,262144,98139,127205,8609,28191
TCGA-CN-4734-01Z-00-DX1.9cd35e43-7132-478a-9d08-a88d150b7127_0.png,-,roi,0.8305626556586501,0.8844375610351562,0.8296664183428524,0.7679083094555874,0.6232558139534884,0.7147074342921521,0.946417877025148,262144,50116,181734,10289,20005
TCGA-CN-4734-01Z-00-DX1.9cd35e43-7132-478a-9d08-a88d150b7127_1.png,-,roi,0.8645792432602252,0.8774299621582031,0.6037965096096191,0.7043005310092858,0.5435678163532018,0.8449444652990925,0.8842140212213578,262144,38265,191748,25109,7022
TCGA-CN-4735-01Z-00-DX1.b7d37666-bd65-4d3b-826b-97e560444956_0.png,-,roi,0.8984253614133582,0.8764801025390625,0.6105584082156611,0.7382376717865804,0.5850845720143516,0.9334369122577479,0.8634138105689684,262144,45660,184104,29124,3256
TCGA-CN-4735-01Z-00-DX1.b7d37666-bd65-4d3b-826b-97e560444956_1.png,-,roi,0.8492403281882035,0.8747978210449219,0.7148249731380422,0.7549629319934599,0.6063778753208127,0.7998766037556755,0.8986040526207316,262144,50561,178762,20171,12650
TCGA-CN-4736-01Z-00-DX1.883fda2c-82bd-46c1-b220-b9961d8700cc_0.png,-,roi,0.7951246058861501,0.8048210144042969,0.8482693855647975,0.7626447952570711,0.6163507393299541,0.6927212816342353,0.8975279301380651,262144,82199,128780,14703,36462
TCGA-CN-4736-01Z-00-DX1.883fda2c-82bd-46c1-b220-b9961d8700cc_1.png,-,roi,0.8206108239108297,0.8306045532226562,0.7767858927964492,0.7777655443007567,0.6363472578228005,0.7787476699204265,0.862473977901233,262144,77705,140033,22329,22077
TCGA-CN-4737-01Z-00-DX1.15951662-62c1-49e1-94ea-1f4ebad55507_0.png,-,roi,0.8253921837493512,0.8649787902832031,0.8215582122184693,0.7681038831707429,0.6235135192630885,0.7211805811864865,0.929603786312216,262144,58619,168130,12732,22663
TCGA-CN-4737-01Z-00-DX1.15951662-62c1-49e1-94ea-1f4ebad55507_1.png,-,roi,0.9523652876220685,0.9518814086914062,0.9161673003802281,0.9347533725068278,0.8774994901477114,0.9541091623285429,0.9506214129155941,262144,90357,159173,8268,4346
TCGA-CN-4738-01Z-00-DX1.9c456d54-0bde-4f04-ba53-17c09e692491_0.png,-,roi,0.8836540993364893,0.8966026306152344,0.8676564883808344,0.8527470378277947,0.7432946925787022,0.8383413268957561,0.9289668717772226,262144,78483,156556,11971,15134
TCGA-CN-4738-01Z-00-DX1.9c456d54-0bde-4f04-ba53-17c09e692491_1.png,-,roi,0.8424367250845202,0.8658828735351562,0.6954442038321318,0.7426961358313817,0.5907053632754747,0.7968372122240021,0.8880362379450385,262144,50741,176245,22221,12937
TCGA-CN-4739-01Z-00-DX1.e50266c3-606e-4103-a029-021246d4d1df_0.png,-,roi,0.7444576985860902,0.7980461120605469,0.23882812886623447,0.3535660646910143,0.21474658479063766,0.6804850535815002,0.8084303435906803,262144,14478,194725,46143,6798
TCGA-CN-4739-01Z-00-DX1.e50266c3-606e-4103-a029-021246d4d1df_1.png,-,roi,0.7796025074552517,0.8345451354980469,0.3110426913978898,0.4330993739298645,0.27640513171285097,0.7128167620358817,0.8463882528746217,262144,16568,202203,36698,6675
TCGA-CN-4740-01Z-00-DX1.f7b9f5ec-cb4e-4604-9d64-2bdc20ac5bec_0.png,-,roi,0.7185389695099459,0.7528305053710938,0.3776867578535999,0.48206235011990406,0.31757717463426965,0.6661585365853658,0.7709194024345261,262144,30153,167197,49683,15111
TCGA-CN-4740-01Z-00-DX1.f7b9f5ec-cb4e-4604-9d64-2bdc20ac5bec_1.png,-,roi,0.6525934654308654,0.6708183288574219,0.24780283364088448,0.3552091817291958,0.21596009521905835,0.6269518885840895,0.678235042277641,262144,23769,152082,72150,14143
TCGA-CN-4741-01Z-00-DX1.6adfce37-b5b0-44ff-834e-85059eec24c0_0.png,-,roi,0.7996006091017538,0.866912841796875,0.7453336651615885,0.706191470726942,0.5458237867111019,0.670955352856457,0.9282458653470504,262144,41928,185328,14326,20562
TCGA-CN-4741-01Z-00-DX1.6adfce37-b5b0-44ff-834e-85059eec24c0_1.png,-,roi,0.7440417178328205,0.8266677856445312,0.7325658135953655,0.6375341023309242,0.46792664933605005,0.5643270724473944,0.9237563632182466,262144,39960,176746,14588,30850
TCGA-CN-4742-01Z-00-DX1.d03eaeac-cc05-4b13-962e-d4d10617d692_0.png,-,roi,0.547982740110487,0.6034584045410156,0.4713776346868465,0.37610059118326683,0.23160337958206131,0.31286321969923914,0.7831022605217348,262144,31332,126861,35137,68814
