accuracy,precision,f1,iou,sensitivity,specificity
0.8257869720458985,0.7755202816733943,0.7158557669789446,0.5574574479806172,0.6647159628137232,0.905171533555654
0.825400505065918,0.7359973836447872,0.7046360822830926,0.5439676624041073,0.6758382007205516,0.8920189980847086
0.8251670455932617,0.6439997665124058,0.6758158342576507,0.5103639295360267,0.7109389556497291,0.8645392341747776
0.829467887878418,0.6994456556950415,0.6989085630141547,0.537170980567877,0.6983722945494318,0.8813152759913391
0.8303911590576172,0.7519593343338788,0.7150276063773603,0.5564536716322201,0.6815537767164425,0.8979513272233121
0.8336201095581055,0.7427965639577387,0.7164439038854777,0.558171088941293,0.6918970382447459,0.8954605357458304
0.8341597747802735,0.7618801305427522,0.7222211005033422,0.5652160172529374,0.6864866164899168,0.9017692864367238
0.8226777648925782,0.7334702713807973,0.700684580619355,0.5392721198932249,0.6707044837372732,0.8907813228413843
0.8237666320800782,0.7514658019537196,0.7070207187379824,0.5468151957144216,0.6675394209380792,0.8967961788698668
0.8268257141113281,0.7339295625086867,0.7057551219619695,0.5453026192630847,0.6796638592936995,0.8915799736796757
0.8375445556640625,0.7479970552523048,0.7226684282495975,0.5657641635360837,0.6989989711427396,0.8977184157091193
0.8277147674560547,0.7553972099850188,0.7127614486373011,0.5537135660540591,0.6746814091983254,0.8986848900583322
0.8354808425903321,0.7387740256644926,0.7176240557532554,0.5596050510560543,0.6976513647010897,0.8944528084012375
0.8264962768554688,0.7773055450742273,0.717151540689966,0.5590305974843499,0.6656391578522056,0.9058833952207793
0.8293048095703125,0.7236819915143706,0.7058294737741723,0.5453913989469172,0.6888365583469788,0.8887307197038109
0.824800796508789,0.7208268911922198,0.699562801050994,0.5379443172006847,0.6795173257182159,0.887117057810009
0.8277378463745118,0.7432267365403906,0.7094522258798647,0.5497295335413308,0.6786139204686027,0.894708958383015
0.8317270278930664,0.7235412518790562,0.7087480724555341,0.5488844255228632,0.6945476817417852,0.8890689934887553
0.829641227722168,0.7304756446960502,0.7081737117546153,0.5481957738423856,0.6871932215014316,0.8909218345864136
0.825850830078125,0.7598770172849572,0.71176789985024,0.5525152647317944,0.6693878093898543,0.8998958225207353
0.8254043579101562,0.7238006226245974,0.7011509773519803,0.539824848866971,0.6798758548119239,0.8881469569986016
0.8304650497436523,0.7328306070421314,0.7098379044822555,0.5501928067398354,0.6882441118641364,0.8917961398545198
0.8199107360839843,0.7370599409297955,0.6984563758903681,0.5366369309120719,0.6636952895089798,0.8914983248378756
0.8305945587158203,0.7440562106554194,0.7131153821058799,0.5541408858183682,0.6846451045982234,0.8954109029142318
0.8275587844848633,0.7167215807379744,0.7016929312838478,0.5404676198657118,0.6872815971241919,0.8862827766634616
0.8376350402832031,0.7667237848500793,0.7277073203311655,0.5719653441066568,0.6924694544480969,0.9038702881743698
0.838892707824707,0.7481487143420833,0.7243759379408261,0.5678600455149015,0.7020674164012386,0.8979647132934613
0.836170539855957,0.7375532036937953,0.7181399230463344,0.5602326930666183,0.699722394452084,0.8941681699416898
0.8272442245483398,0.7133747005407017,0.7003299111866143,0.5388520650083005,0.6877536294418619,0.8851964870175675
0.831195068359375,0.7451965522024742,0.7141540487672913,0.5553962728448532,0.6855943810320765,0.8958701471889452
0.8333429718017578,0.7231532742253827,0.7106256633571448,0.551139915819483,0.6985247076793462,0.8892016980934081
0.8377958297729492,0.7709831809395395,0.7289994550142671,0.5735634480176011,0.691352026735761,0.905315305945803
0.840864143371582,0.7611004006091707,0.7302218515947311,0.5750782941979482,0.701751156449868,0.9024636789694672
0.8318037033081055,0.7005401624949632,0.7021299981969035,0.5409863832444334,0.7037270663943794,0.8820300434837101
0.8366531372070313,0.7593189118345721,0.7245784842361569,0.5681090331945754,0.6928778730589742,0.9012801622813971
0.836943359375,0.7372035115347859,0.719000225750047,0.5612805249485963,0.7016742410818366,0.8941735498583968
0.8396874618530273,0.7440723876249957,0.7242724708255134,0.5677328851672461,0.7054989996845414,0.8967716477547444
0.8392823791503906,0.7367333009524326,0.7217820619680541,0.5646784014620947,0.7074255925586539,0.8943757821825158
0.8381754302978516,0.7891144632488235,0.7340248468872924,0.5798098367748482,0.6861251171992809,0.9115342534529368
0.8458921813964844,0.7555928165088132,0.7350878191560936,0.5811374341147288,0.7156663319200771,0.9013740979583688
0.8362034606933594,0.7531614179814836,0.7223996389887029,0.5654347486383616,0.6940520940700078,0.8991980211281303
0.8394790649414062,0.7238893263411078,0.718484291100179,0.5606519577641357,0.7131593727708694,0.890382999821406
0.8387129974365234,0.6980145331198513,0.7100848068942629,0.5504895288383937,0.7225798717708796,0.8824002751273543
0.8332683944702148,0.6855252385664886,0.6994208232536104,0.5377764274246843,0.7138913893242423,0.8778096982504396
0.8436576080322266,0.7576869252204752,0.7328172155953488,0.5783042703974561,0.7095282285129688,0.9017399536072869
0.8336512756347656,0.7092727602884515,0.7070077097788441,0.5467996330108945,0.7047570800174617,0.8849746361349832
0.8509461975097656,0.7753469184827674,0.7464456633959169,0.5954633489746132,0.7196215844172515,0.90854659770762
0.8394215774536132,0.8201728967546708,0.7429721614595657,0.5910546597935721,0.6790545299180023,0.922691484692039
0.8300332641601562,0.672788705994767,0.6913781153793245,0.5283253501294847,0.7110239800155377,0.8735507099715363
0.827960090637207,0.6756349089836509,0.6896894426348802,0.5263557091547553,0.7043411219195612,0.8740167824384958
0.838577995300293,0.7436264424970069,0.722772927825446,0.5658922705066709,0.703057099158807,0.8964652882123647
0.8283313369750976,0.6877649400043381,0.6939438201276718,0.5313276954100912,0.7002347288320628,0.8776374582601326
0.8398158264160156,0.7318366670697428,0.7211100626224048,0.5638562330868473,0.7106933578088976,0.8929129740633506
