model,augmentation,phase,epoch,loss,accuracy,TP,TN,FP,FN,date,transformations
ORCA__Size-640x640_Epoch-60_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,62,0.13682788697404918,0.8639437090315567,587320702,892215384,121349104,111652410,2024-08-22 13:47:12.079336,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-60_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,62,0.19452154069937488,0.8059151072758608,475698176,1003492596,279882212,76344616,2024-08-22 13:47:12.079407,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-60_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,63,0.1365841811110234,0.8643825572063354,588977055,891310575,122483600,109766370,2024-08-22 15:57:09.075208,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-60_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,63,0.151314233150183,0.8496396623852811,612951732,946491858,142628656,133345354,2024-08-22 15:57:09.075280,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,64,0.13667499963175428,0.8640981027219515,596308850,883491641,114117487,118619622,2024-08-22 18:06:43.669724,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,64,0.15103315602606013,0.8497148806898253,630811953,928769694,124768435,151067518,2024-08-22 18:06:43.669788,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,65,0.13348151352502013,0.8670947703571596,598843111,886089286,111643995,115961208,2024-08-22 20:16:42.877244,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,65,0.14493945470944697,0.8556313702124264,643946451,926494425,111633937,153342787,2024-08-22 20:16:42.877309,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,66,0.13258488621721323,0.868300495708825,600136538,886860709,110128720,115411633,2024-08-22 22:25:12.583603,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,66,0.15238325736969405,0.8484268926047117,609832251,947385400,145748137,132451812,2024-08-22 22:25:12.583669,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,67,0.13529948938436717,0.8655418841606762,593641215,888631806,116617007,113647572,2024-08-23 00:33:03.886922,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-64_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,67,0.15847727332318923,0.8420967615217375,640826791,904772426,114753597,175064786,2024-08-23 00:33:03.886983,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,68,0.1391614938362402,0.8613778214271013,587850631,887291276,122878610,114517083,2024-08-23 02:42:33.576522,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,68,0.1909406681689549,0.8095749899096559,480620997,1005287188,274959391,74550024,2024-08-23 02:42:33.576586,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,69,0.1368392612016717,0.8637953210487174,594910148,884371818,115182965,118072669,2024-08-23 04:52:22.426910,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
