accuracy,precision,f1,iou,sensitivity,specificity
0.8309860229492188,0.7669455441413554,0.7197407136674381,0.5621835524655412,0.6780098007634151,0.9030047598606351
0.8171634292602539,0.696435526081117,0.683114930754979,0.5187354209632077,0.670294333257647,0.8783266467284265
0.8108686828613281,0.6629585008155214,0.6648564638355327,0.49796628289531975,0.6667653252934913,0.867286762813277
0.823093147277832,0.7142833069985749,0.6955927209387979,0.5332634462446609,0.6778553421093637,0.8847996875279585
0.8175826644897461,0.6309999537608286,0.6618949296340482,0.49465093907239266,0.6959710140445329,0.8595497978955855
0.8342892837524414,0.7279737415429837,0.7131562357680259,0.5541902254106646,0.6989299014108351,0.8908558736612269
0.8315189361572266,0.7059238579699817,0.7033758348920223,0.542467010734331,0.700846139772531,0.8836110778685443
0.8279403686523438,0.682481676548773,0.6918187710384913,0.528840160462849,0.7014148925955991,0.8760132757941533
0.824251937866211,0.6710010160484975,0.6836205206990944,0.5193187309955236,0.6967237931799524,0.8720262879768897
0.8284394836425781,0.6924847056863261,0.6955278703653931,0.5331872215316827,0.6985978998349118,0.8790578133844968
0.8259228134155273,0.7073545761209326,0.6969413069501563,0.5348502800890316,0.6868301861008307,0.8831302317583554
0.8259610748291015,0.7327486437296111,0.7043845923973824,0.5436679652496279,0.6781346022631789,0.8910679724427177
0.8274797058105469,0.7112189845365696,0.6999809076419452,0.5384389442867925,0.6890924553244252,0.8845708533327399
0.8210139083862305,0.7154404995556052,0.6934571243940617,0.530757265866576,0.6727844439362354,0.884817538147166
0.825542869567871,0.7188178463789134,0.6998682141804062,0.5383055947203185,0.681892028415594,0.8866091683768467
0.8273554229736328,0.7323667324395288,0.7059485944407605,0.5455336560881648,0.6813700239993127,0.8911647800548811
0.831523323059082,0.7276390130808325,0.709663266410938,0.5499829989626157,0.6925542608137345,0.8903208865439848
0.8306537246704102,0.7022129959572405,0.7012029189467222,0.5398864296631094,0.7001957435917564,0.8823456160710081
0.82444580078125,0.759106723916962,0.7099077387638644,0.5502767205840361,0.6666979235818151,0.8994311150962426
0.8312642669677734,0.7362004046129708,0.711752352773509,0.5524965283700406,0.6888758738036819,0.8929912302541821
0.8398178863525391,0.7615615790501773,0.7290486344472611,0.5736243370179602,0.6991981391114217,0.9024680091927028
0.8373963546752929,0.7492155854856455,0.7228118835085453,0.5659400319932286,0.698205855955907,0.8980905205641304
0.8374672698974609,0.7681199921326005,0.7278631547092337,0.5721579069135989,0.6916158655561249,0.9043121570720886
0.8399065780639648,0.7459193931263787,0.7250400523666718,0.5686767287964951,0.7052977684415547,0.8973958052632639
0.8349398040771484,0.7440824982309809,0.7184089487424649,0.5605602099340041,0.6944479707765554,0.8960715605673214
0.833442039489746,0.740459126662032,0.7155855230455147,0.5571297551412387,0.6923287225066508,0.8946836656737462
0.8440502548217773,0.7458457879148062,0.7302175276919208,0.5750729306922995,0.7152307667248315,0.8979754559328826
0.8322370147705078,0.7219590094464066,0.7089227004110605,0.5490939238392398,0.6963488306565963,0.8886560091809214
0.8293733978271485,0.7291523685847026,0.707473851428108,0.5473574768369628,0.6870471690455846,0.8904616618951542
0.834576072692871,0.725023331908412,0.7126795724099337,0.5536147466750828,0.7007490898269348,0.8899773165232304
0.8317370986938477,0.7298884207004277,0.7105600215545597,0.5510609516010329,0.6922288958378136,0.8910625010126197
0.8311586380004883,0.7290314457371191,0.7096116584285297,0.54992100871304,0.6911996271966486,0.8907023194012366
0.8348161315917969,0.7784810715301108,0.7273119312066222,0.5714769777767925,0.6824545615161938,0.9074383959384172
0.8338835906982421,0.7438343165560634,0.7170491052103761,0.55890611879417,0.6921258958536254,0.8958338758009906
0.8396680450439453,0.7245285862555344,0.718900907461214,0.5611594853576471,0.7133599793259731,0.8906102677423591
0.8330416870117188,0.7344419680200185,0.7134313863631244,0.5545226106102454,0.6935894937039705,0.8927043825579621
0.8431842422485352,0.7413793266147682,0.7279372780630403,0.5722495168749352,0.7149739882619562,0.8964266571531859
0.8398667526245117,0.7438424050408515,0.7244341748869406,0.567931627380132,0.7060129845868808,0.8967244379851492
0.8422209548950196,0.7614715272528688,0.732000998107781,0.5772883078105149,0.7047266148903653,0.9027760637172615
0.8386375427246093,0.7523359881088489,0.7251735783777209,0.5688410328481441,0.6999041719021382,0.8992826335456546
0.8365815734863281,0.7499872269344386,0.7220159868600012,0.5649648035001725,0.6960561402068862,0.8982211700699446
0.8380733489990234,0.7259088861846388,0.7172826805545583,0.5591899865082214,0.7088590831440215,0.8907942823372208
0.8387468338012696,0.7189691010444526,0.7161785647407064,0.5578490474386414,0.7134096065149229,0.8887499839903003
