accuracy,precision,f1,iou,sensitivity,specificity
0.8322708129882812,0.851206660381914,0.741742632835217,0.5894999323600841,0.657224455052252,0.9335375884317774
0.820433349609375,0.7714479991987008,0.7085731486206166,0.548674629045992,0.6551748378167315,0.9030097898791825
0.8277348709106446,0.7157807551490283,0.7016318311567898,0.5403951267396777,0.688031431374099,0.8860196666859488
0.8332583236694336,0.7548945106554329,0.7192761064667031,0.5616168403654469,0.6868674429238979,0.8993354252649352
0.8386403274536133,0.7299397825788327,0.7191133166193702,0.5614183720931679,0.708603313148318,0.8921399607862731
0.827779541015625,0.7109792957706796,0.7002753428042476,0.5387874569642629,0.6898889103270556,0.88454606771524
0.8281949234008789,0.7506604584849755,0.7120444717382666,0.5528486474212855,0.677207121593298,0.8971985550352832
0.8303466415405274,0.750438968809859,0.7145615023821301,0.5558892966923977,0.6819580171141206,0.8974474768094707
0.8214989089965821,0.7670316865043496,0.7086166314286979,0.5487267752353531,0.6584693869520919,0.9016613931793904
0.8260421752929688,0.7162163200548722,0.6997086379631445,0.5381168085797927,0.68394476545659,0.885880713536247
0.8153925323486328,0.7099639213136023,0.6851893388719421,0.5211315660340596,0.6620855003262982,0.8821757105317677
0.8312519073486329,0.7269853287018669,0.7091461462980492,0.5493620708993027,0.6921614911663381,0.8900730637075341
0.8211962127685547,0.7274678068194824,0.6972047195720793,0.5351606119904526,0.6693589930444652,0.8886305586428297
0.8100508880615235,0.6419194082248836,0.6566606388892451,0.48882706626438616,0.6720948269595711,0.8611450537507656
0.8323531723022461,0.7179898551527625,0.707927025769149,0.5479001882154264,0.6981423645383478,0.8874428440743412
0.8347246551513672,0.7578844190573869,0.7218505368601513,0.5647622267014716,0.6890876226306585,0.900530780676874
0.8313804626464844,0.7402209207850198,0.7130094140360528,0.5540129211605798,0.6877276305382348,0.8942949477640043
0.8360342788696289,0.746616350898961,0.7204380515815519,0.5630349139969509,0.6960333239496094,0.897050395018776
0.8280263900756836,0.7379422598121071,0.7083256476499731,0.5483778836060886,0.68099457669644,0.8930502572440354
0.8268314743041992,0.7558888550520608,0.711846820498286,0.5526103819218487,0.6726544569169415,0.8987163275227944
0.8389728164672852,0.7459222240960546,0.7238799023761839,0.5672506088761362,0.7031029097641464,0.8972598065162181
0.8339548873901367,0.7471706817231115,0.7180431419729083,0.560114903615371,0.6911013951265959,0.8969214316359128
0.8275328063964844,0.7454491825440253,0.7098223437470517,0.5501741099815528,0.6774455641196998,0.8953985513368047
0.8288792419433594,0.7184169271495788,0.7037922255882353,0.5429625091607131,0.6897510704105657,0.8870212009751756
0.8275932693481445,0.7109302256296313,0.7000339089176869,0.5385016684049502,0.6894665624248256,0.88450062265964
0.8226689147949219,0.7576443258672575,0.707430463702866,0.547305536636323,0.663458865318973,0.8986786906782444
