model,augmentation,phase,epoch,loss,accuracy,TP,TN,FP,FN,date,transformations
,random_9_operations,train,1,0.4114471212029457,0.8154738616943359,6729770,14647388,2018258,2818984,2024-09-20 16:35:36.874424,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,1,0.37075083240866663,0.8234898376464844,5979844,15607448,1438109,3188999,2024-09-20 16:35:36.874535,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,2,0.41018936559557917,0.8087265777587891,6566534,14633748,2458430,2555688,2024-09-20 16:37:45.417843,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,2,0.38469076514244077,0.8187630462646485,5194639,16268743,2223314,2527704,2024-09-20 16:37:45.417907,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,3,0.4038237178325653,0.8142843627929688,6467112,14878864,2654236,2214188,2024-09-20 16:40:23.758699,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,3,0.38739004731178284,0.8177987670898438,5617028,15821076,1800925,2975371,2024-09-20 16:40:23.758762,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,4,0.39849607095122336,0.8209556198120117,6590454,14930405,2450136,2243405,2024-09-20 16:42:54.459995,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,4,0.38050094574689863,0.8142052459716796,5816098,15527804,1601855,3268643,2024-09-20 16:42:54.460058,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,5,0.39135629385709764,0.8255446243286133,6776560,14864597,2219557,2353686,2024-09-20 16:45:58.556259,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,5,0.3916435785591602,0.8114320373535157,5432457,15838747,1985496,2957700,2024-09-20 16:45:58.556335,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,6,0.394699347615242,0.820546760559082,6366395,15143746,2528204,2176055,2024-09-20 16:48:57.762728,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,test,6,0.366883991509676,0.8310216903686524,5676173,16108562,1741780,2687885,2024-09-20 16:48:57.762797,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
,random_9_operations,train,7,0.3905189514160156,0.8202016830444336,6679297,14821798,2279882,2433423,2024-09-20 16:51:54.551586,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
